3.449643707275390625e+01,5.385618686676025391e+00,1.972047233581542969e+01,7.440232753753662109e+00,2.975588083267211914e+00,3.310072898864746094e+00,4.459411621093750000e+00,2.791546583175659180e+00,4.037307739257812500e+00,5.348034381866455078e+00,6.404348373413085938e+00,2.432990074157714844e+00,8.432197570800781250e+00,5.709591388702392578e+00,3.893919706344604492e+00,0.000000000000000000e+00
4.068029403686523438e+01,4.858762264251708984e+00,1.852426147460937500e+01,6.946376323699951172e+00,3.662473201751708984e+00,3.628273010253906250e+00,3.611504554748535156e+00,2.179937124252319336e+00,3.601583957672119141e+00,9.747817993164062500e+00,9.280874252319335938e+00,3.011160850524902344e+00,1.295287322998046875e+01,3.081921339035034180e+00,6.321812152862548828e+00,0.000000000000000000e+00
2.781713294982910156e+01,8.167606353759765625e+00,1.336566925048828125e+01,5.766649246215820312e+00,1.559374213218688965e+00,3.332448959350585938e+00,3.395301818847656250e+00,1.284752845764160156e+00,3.110018253326416016e+00,3.373326063156127930e+00,3.652037620544433594e+00,3.367129564285278320e+00,4.362394332885742188e+00,4.905141830444335938e+00,5.111051559448242188e+00,0.000000000000000000e+00
2.569380187988281250e+01,3.378032207489013672e+00,9.507855415344238281e+00,8.571270942687988281e+00,2.614457845687866211e+00,4.009126663208007812e+00,4.485290527343750000e+00,1.572254896163940430e+00,3.866361141204833984e+00,2.184896707534790039e+00,5.155423641204833984e+00,2.061519861221313477e+00,3.145982921123504639e-01,5.690171241760253906e+00,4.960865020751953125e+00,0.000000000000000000e+00
2.529293632507324219e+01,8.788993835449218750e+00,1.253669166564941406e+01,6.410170555114746094e+00,3.617589712142944336e+00,4.334113121032714844e+00,3.239626646041870117e+00,2.131211996078491211e+00,3.812219619750976562e+00,3.406486749649047852e+00,4.726695537567138672e+00,3.242944240570068359e+00,5.415934562683105469e+00,7.116094589233398438e+00,5.702071666717529297e+00,0.000000000000000000e+00
2.700562095642089844e+01,4.601308345794677734e+00,7.183519363403320312e+00,4.890196800231933594e+00,4.111684322357177734e+00,3.156766176223754883e+00,2.430641174316406250e+00,7.697094082832336426e-01,2.470086097717285156e+00,2.091227769851684570e+00,3.674664735794067383e+00,2.843151330947875977e+00,2.366652011871337891e+00,6.788584232330322266e+00,5.091668605804443359e+00,0.000000000000000000e+00
2.799526596069335938e+01,6.990320205688476562e+00,9.269587516784667969e+00,4.083610057830810547e+00,4.503053665161132812e+00,3.290172100067138672e+00,2.108409643173217773e+00,1.564074754714965820e+00,3.147110700607299805e+00,2.173594236373901367e+00,3.313350200653076172e+00,2.987062454223632812e+00,4.510715007781982422e+00,5.205853939056396484e+00,6.694128990173339844e+00,0.000000000000000000e+00
2.631842231750488281e+01,7.709847450256347656e+00,1.029808902740478516e+01,3.794623851776123047e+00,3.773472309112548828e+00,3.680603504180908203e+00,1.804238200187683105e+00,2.576529383659362793e-01,3.758541345596313477e+00,1.384986877441406250e+00,4.301516056060791016e+00,3.394144535064697266e+00,4.306323051452636719e+00,5.322906017303466797e+00,6.322481632232666016e+00,0.000000000000000000e+00
2.687652015686035156e+01,8.377985000610351562e+00,6.905703544616699219e+00,5.576688289642333984e+00,3.176433086395263672e+00,3.685983180999755859e+00,3.004907608032226562e+00,9.071639776229858398e-01,4.014362812042236328e+00,3.319947481155395508e+00,5.373980045318603516e+00,3.523234844207763672e+00,7.122237205505371094e+00,5.080850124359130859e+00,6.556984901428222656e+00,0.000000000000000000e+00
2.960963439941406250e+01,6.457710266113281250e+00,7.183130264282226562e+00,6.343125343322753906e+00,3.614697933197021484e+00,3.747638463973999023e+00,2.974313259124755859e+00,1.202583909034729004e+00,3.362232685089111328e+00,3.209580659866333008e+00,4.634489059448242188e+00,3.427780389785766602e+00,5.722131729125976562e+00,4.904248714447021484e+00,6.471519947052001953e+00,0.000000000000000000e+00
2.812051200866699219e+01,4.995975494384765625e+00,8.991067886352539062e+00,5.201632022857666016e+00,3.578871011734008789e+00,3.256632089614868164e+00,2.541352510452270508e+00,1.390303015708923340e+00,2.828774690628051758e+00,1.889832973480224609e+00,3.546501636505126953e+00,2.759723663330078125e+00,3.414602994918823242e+00,4.601856708526611328e+00,5.452908515930175781e+00,0.000000000000000000e+00
3.110665893554687500e+01,8.029880523681640625e+00,9.874820709228515625e+00,4.842560768127441406e+00,3.933682918548583984e+00,3.012212038040161133e+00,2.639436960220336914e+00,1.934475064277648926e+00,3.109924554824829102e+00,3.567277908325195312e+00,5.304625988006591797e+00,2.938317298889160156e+00,7.399654865264892578e+00,4.192256927490234375e+00,7.078249454498291016e+00,0.000000000000000000e+00
2.595271301269531250e+01,1.021420860290527344e+01,7.954539775848388672e+00,5.161787986755371094e+00,3.271317720413208008e+00,3.739195108413696289e+00,2.861297130584716797e+00,8.164267539978027344e-01,3.496259689331054688e+00,3.318579673767089844e+00,4.133074283599853516e+00,3.916408777236938477e+00,5.596555709838867188e+00,6.329830169677734375e+00,6.223491668701171875e+00,0.000000000000000000e+00
2.541354179382324219e+01,6.012598991394042969e+00,8.394403457641601562e+00,4.070734024047851562e+00,5.064323902130126953e+00,3.667795896530151367e+00,2.186975717544555664e+00,2.425102233886718750e+00,3.225520849227905273e+00,1.955354571342468262e+00,1.893978238105773926e+00,2.657941102981567383e+00,3.353388071060180664e+00,5.610583305358886719e+00,6.250776290893554688e+00,0.000000000000000000e+00
2.878787994384765625e+01,8.457779884338378906e+00,1.004145812988281250e+01,4.437175273895263672e+00,4.066623210906982422e+00,3.606235504150390625e+00,2.587368249893188477e+00,9.836716651916503906e-01,3.130901336669921875e+00,3.343330621719360352e+00,2.068534851074218750e+00,3.252207756042480469e+00,5.206346988677978516e+00,5.508554935455322266e+00,7.286045551300048828e+00,0.000000000000000000e+00
2.931585884094238281e+01,6.000326633453369141e+00,1.336958980560302734e+01,3.851561069488525391e+00,4.965987205505371094e+00,3.251195907592773438e+00,1.895660638809204102e+00,1.127809166908264160e+00,3.274792909622192383e+00,1.171258211135864258e+00,5.584827899932861328e+00,2.568576097488403320e+00,4.418760776519775391e+00,5.109004020690917969e+00,6.211951732635498047e+00,0.000000000000000000e+00
2.941778182983398438e+01,6.453616619110107422e+00,7.158349514007568359e+00,7.202003479003906250e+00,2.753856658935546875e+00,3.183994770050048828e+00,3.638854265213012695e+00,1.823956012725830078e+00,3.313431739807128906e+00,3.872157335281372070e+00,5.055298328399658203e+00,3.372923612594604492e+00,7.445670127868652344e+00,4.229455947875976562e+00,6.563319683074951172e+00,0.000000000000000000e+00
2.964208984375000000e+01,7.411978721618652344e+00,8.022177696228027344e+00,8.144433021545410156e+00,2.663392066955566406e+00,3.237373590469360352e+00,4.356589317321777344e+00,2.573281049728393555e+00,3.346355199813842773e+00,4.667285919189453125e+00,7.101564407348632812e+00,3.315673589706420898e+00,8.030840873718261719e+00,4.213279247283935547e+00,5.737341880798339844e+00,0.000000000000000000e+00
3.127120590209960938e+01,9.402039527893066406e+00,9.983145713806152344e+00,5.943779468536376953e+00,2.130664587020874023e+00,2.927777290344238281e+00,3.526462554931640625e+00,1.188309311866760254e+00,3.100507736206054688e+00,4.358910560607910156e+00,4.911914825439453125e+00,3.828277349472045898e+00,6.303238391876220703e+00,4.628929138183593750e+00,5.241806983947753906e+00,0.000000000000000000e+00
2.746889877319335938e+01,1.004325485229492188e+01,7.167093753814697266e+00,5.624617099761962891e+00,4.332213878631591797e+00,3.394378185272216797e+00,2.837155580520629883e+00,1.174070000648498535e+00,2.938175201416015625e+00,2.691873788833618164e+00,4.046241760253906250e+00,3.419486284255981445e+00,4.603676795959472656e+00,4.790436267852783203e+00,6.168725967407226562e+00,0.000000000000000000e+00
3.041460609436035156e+01,6.417888164520263672e+00,1.392481422424316406e+01,4.715422630310058594e+00,4.421474933624267578e+00,2.912535429000854492e+00,3.276682615280151367e+00,1.701907515525817871e+00,3.113823413848876953e+00,2.166633129119873047e+00,3.552472114562988281e+00,2.812757253646850586e+00,3.662935495376586914e+00,5.016537189483642578e+00,6.170580387115478516e+00,0.000000000000000000e+00
3.261252593994140625e+01,7.226784706115722656e+00,1.331541347503662109e+01,5.715624809265136719e+00,3.794676303863525391e+00,2.463297128677368164e+00,3.228710889816284180e+00,2.023920536041259766e+00,3.003542900085449219e+00,3.874763250350952148e+00,5.532102108001708984e+00,2.810087919235229492e+00,6.770611286163330078e+00,4.104367733001708984e+00,6.213167667388916016e+00,0.000000000000000000e+00
3.283752059936523438e+01,6.784401416778564453e+00,1.333538150787353516e+01,4.945956230163574219e+00,3.906110525131225586e+00,2.803203821182250977e+00,2.941068172454833984e+00,1.749880194664001465e+00,3.216251134872436523e+00,3.093736648559570312e+00,4.793625831604003906e+00,2.725008726119995117e+00,5.366796970367431641e+00,3.818952083587646484e+00,5.822128772735595703e+00,0.000000000000000000e+00
3.463677215576171875e+01,6.073531627655029297e+00,1.673881340026855469e+01,4.288293361663818359e+00,5.234035968780517578e+00,2.381755113601684570e+00,3.041312694549560547e+00,2.107896327972412109e+00,1.535114288330078125e+00,4.600725650787353516e+00,5.655461788177490234e+00,2.980844020843505859e+00,8.109675407409667969e+00,3.940615653991699219e+00,5.710246086120605469e+00,0.000000000000000000e+00
3.324930191040039062e+01,8.272902488708496094e+00,9.094647407531738281e+00,5.074513435363769531e+00,4.457128524780273438e+00,3.400063276290893555e+00,4.119955539703369141e+00,2.571917295455932617e+00,3.071442127227783203e+00,6.077003955841064453e+00,6.204607486724853516e+00,2.781937837600708008e+00,9.724564552307128906e+00,3.649036169052124023e+00,6.186970710754394531e+00,0.000000000000000000e+00
3.456635665893554688e+01,9.254405975341796875e+00,1.149015426635742188e+01,4.964884757995605469e+00,3.248341321945190430e+00,3.364476442337036133e+00,3.820570945739746094e+00,3.327200889587402344e+00,3.494132995605468750e+00,5.768798828125000000e+00,6.312222480773925781e+00,1.906944274902343750e+00,8.308092117309570312e+00,2.123351812362670898e+00,4.790119171142578125e+00,0.000000000000000000e+00
2.909335517883300781e+01,6.528925895690917969e+00,1.079933166503906250e+01,4.612949848175048828e+00,4.519921779632568359e+00,3.600357532501220703e+00,3.198997974395751953e+00,2.116904258728027344e+00,2.969785451889038086e+00,2.183091163635253906e+00,2.561749219894409180e+00,2.579100370407104492e+00,3.026485443115234375e+00,4.619153022766113281e+00,5.338504314422607422e+00,0.000000000000000000e+00
3.159883117675781250e+01,1.006083679199218750e+01,7.233693122863769531e+00,5.340893745422363281e+00,3.869670152664184570e+00,3.279134511947631836e+00,2.407213926315307617e+00,8.595796227455139160e-01,2.896301031112670898e+00,3.087147951126098633e+00,4.747051715850830078e+00,3.787719249725341797e+00,4.516265392303466797e+00,5.326804161071777344e+00,7.064923286437988281e+00,0.000000000000000000e+00
3.184911346435546875e+01,7.597514152526855469e+00,8.408837318420410156e+00,6.402700901031494141e+00,1.623363494873046875e+00,2.931397438049316406e+00,3.168872594833374023e+00,1.209774732589721680e+00,2.957888841629028320e+00,2.920008659362792969e+00,4.799851417541503906e+00,3.402606248855590820e+00,4.971244812011718750e+00,4.980119705200195312e+00,6.073008060455322266e+00,0.000000000000000000e+00
2.847534751892089844e+01,5.305230140686035156e+00,8.638345718383789062e+00,6.165796279907226562e+00,3.285898208618164062e+00,2.903102874755859375e+00,2.616161823272705078e+00,1.892450332641601562e+00,2.275238275527954102e+00,1.916959524154663086e+00,6.196596622467041016e+00,2.796291828155517578e+00,3.782559156417846680e+00,6.338829040527343750e+00,4.935148715972900391e+00,0.000000000000000000e+00
3.034698867797851562e+01,8.708934783935546875e+00,1.039640617370605469e+01,3.981088161468505859e+00,5.163502216339111328e+00,3.471470117568969727e+00,1.871865153312683105e+00,1.299715757369995117e+00,3.168182134628295898e+00,2.245102405548095703e+00,3.429461002349853516e+00,3.011286735534667969e+00,4.203887939453125000e+00,5.245440959930419922e+00,6.628717422485351562e+00,0.000000000000000000e+00
2.986376380920410156e+01,9.050296783447265625e+00,8.528223991394042969e+00,4.501021385192871094e+00,3.995770215988159180e+00,3.319998979568481445e+00,2.078480005264282227e+00,6.385927200317382812e-01,2.936759471893310547e+00,2.928952217102050781e+00,3.191570997238159180e+00,3.504815340042114258e+00,5.168113708496093750e+00,5.199690341949462891e+00,7.286948204040527344e+00,0.000000000000000000e+00
3.008310890197753906e+01,1.061322116851806641e+01,9.613675117492675781e+00,4.756007671356201172e+00,4.054160594940185547e+00,3.229088544845581055e+00,2.660521507263183594e+00,9.836198687553405762e-01,2.899656534194946289e+00,3.434426069259643555e+00,3.368440151214599609e+00,3.772009849548339844e+00,6.366244316101074219e+00,5.109206676483154297e+00,7.465073585510253906e+00,0.000000000000000000e+00
3.085072135925292969e+01,1.038352012634277344e+01,8.913076400756835938e+00,4.495683670043945312e+00,3.543766975402832031e+00,3.311504125595092773e+00,2.493062973022460938e+00,6.134909391403198242e-01,2.873386383056640625e+00,3.064420461654663086e+00,3.483570337295532227e+00,3.882236480712890625e+00,5.903314590454101562e+00,5.590410709381103516e+00,7.455902099609375000e+00,0.000000000000000000e+00
3.280329895019531250e+01,1.019286727905273438e+01,1.059190845489501953e+01,4.259294033050537109e+00,3.436211824417114258e+00,3.021066665649414062e+00,2.500950098037719727e+00,8.758651018142700195e-01,2.927680492401123047e+00,3.009161710739135742e+00,3.133582353591918945e+00,3.691880941390991211e+00,6.162894725799560547e+00,4.781514644622802734e+00,7.472281932830810547e+00,0.000000000000000000e+00
3.255734252929687500e+01,1.045044803619384766e+01,1.148167991638183594e+01,4.682498455047607422e+00,2.910103797912597656e+00,2.766384363174438477e+00,2.978979110717773438e+00,1.019735693931579590e+00,2.786670923233032227e+00,3.433489322662353516e+00,2.967971563339233398e+00,3.706038951873779297e+00,6.694454669952392578e+00,4.434445381164550781e+00,7.245266437530517578e+00,0.000000000000000000e+00
2.998711395263671875e+01,1.029941082000732422e+01,1.149545764923095703e+01,4.927189350128173828e+00,3.195366382598876953e+00,2.852203607559204102e+00,2.717408180236816406e+00,8.819504380226135254e-01,2.895818471908569336e+00,2.723974943161010742e+00,3.375626564025878906e+00,3.848224878311157227e+00,5.540782451629638672e+00,4.796381473541259766e+00,7.053140640258789062e+00,0.000000000000000000e+00
3.093757820129394531e+01,9.767169952392578125e+00,8.745866775512695312e+00,5.334141731262207031e+00,2.757393836975097656e+00,2.345779657363891602e+00,3.656363725662231445e+00,1.187269806861877441e+00,2.514158487319946289e+00,3.868705511093139648e+00,3.101653575897216797e+00,3.857655763626098633e+00,7.756836891174316406e+00,3.875954389572143555e+00,7.135213851928710938e+00,0.000000000000000000e+00
3.344229888916015625e+01,9.515173912048339844e+00,9.588870048522949219e+00,4.697555541992187500e+00,3.122546672821044922e+00,2.462189197540283203e+00,2.987493038177490234e+00,1.489543676376342773e+00,2.654942750930786133e+00,3.705796957015991211e+00,4.087550163269042969e+00,3.521239280700683594e+00,8.168143272399902344e+00,3.497466802597045898e+00,6.918004512786865234e+00,0.000000000000000000e+00
3.457886886596679688e+01,8.526815414428710938e+00,1.074451541900634766e+01,4.433562755584716797e+00,3.065842390060424805e+00,2.000059366226196289e+00,2.776038885116577148e+00,1.527162194252014160e+00,2.479172945022583008e+00,3.876288414001464844e+00,4.426499843597412109e+00,3.117254495620727539e+00,8.392933845520019531e+00,3.296896934509277344e+00,6.794883251190185547e+00,0.000000000000000000e+00
3.499184036254882812e+01,7.790248870849609375e+00,9.636985778808593750e+00,4.771371841430664062e+00,3.537027835845947266e+00,2.090870857238769531e+00,3.036693334579467773e+00,1.962541937828063965e+00,2.396147727966308594e+00,4.102053642272949219e+00,5.493890762329101562e+00,2.715367794036865234e+00,9.083842277526855469e+00,3.092816352844238281e+00,6.460846424102783203e+00,0.000000000000000000e+00
3.406832504272460938e+01,9.657505989074707031e+00,1.132235145568847656e+01,5.195614337921142578e+00,4.669329643249511719e+00,2.854740142822265625e+00,3.439061641693115234e+00,2.428585529327392578e+00,2.407598972320556641e+00,4.691774845123291016e+00,5.671858310699462891e+00,2.859930753707885742e+00,8.751309394836425781e+00,2.988712072372436523e+00,5.579952716827392578e+00,0.000000000000000000e+00
3.595148849487304688e+01,9.081360816955566406e+00,1.216490840911865234e+01,5.306857109069824219e+00,4.784919261932373047e+00,2.486133098602294922e+00,3.052971839904785156e+00,2.773207664489746094e+00,1.839303731918334961e+00,4.391257286071777344e+00,6.649781703948974609e+00,2.468265295028686523e+00,8.768585205078125000e+00,3.021372318267822266e+00,5.331927776336669922e+00,0.000000000000000000e+00
3.743934631347656250e+01,8.422416687011718750e+00,1.011943817138671875e+01,5.187386989593505859e+00,5.877978801727294922e+00,2.453102111816406250e+00,2.396206855773925781e+00,2.903199195861816406e+00,1.195710420608520508e+00,3.676036119461059570e+00,6.743550300598144531e+00,2.125287294387817383e+00,8.278656005859375000e+00,2.089252710342407227e+00,4.988844871520996094e+00,0.000000000000000000e+00
3.891099548339843750e+01,7.181627750396728516e+00,1.269321060180664062e+01,4.785064697265625000e+00,5.649507999420166016e+00,2.096033573150634766e+00,2.362106323242187500e+00,3.186217069625854492e+00,8.670743107795715332e-01,3.855974435806274414e+00,6.627515792846679688e+00,2.823118448257446289e+00,8.521543502807617188e+00,2.893215894699096680e+00,5.142401695251464844e+00,0.000000000000000000e+00
3.794551086425781250e+01,8.139582633972167969e+00,1.725741767883300781e+01,4.218812942504882812e+00,5.975407600402832031e+00,2.685696125030517578e+00,2.242034912109375000e+00,2.542779922485351562e+00,1.643603801727294922e+00,3.432957172393798828e+00,5.268527984619140625e+00,2.686440229415893555e+00,8.048937797546386719e+00,3.736249208450317383e+00,6.056434154510498047e+00,0.000000000000000000e+00
3.481577301025390625e+01,8.050953865051269531e+00,1.733032035827636719e+01,4.722968578338623047e+00,2.610034704208374023e+00,2.841969251632690430e+00,3.294617891311645508e+00,2.195479154586791992e+00,2.356398105621337891e+00,3.119362831115722656e+00,4.456443309783935547e+00,1.808477163314819336e+00,7.493579387664794922e+00,3.592752695083618164e+00,4.795716285705566406e+00,0.000000000000000000e+00
3.554223251342773438e+01,9.658887863159179688e+00,1.615644073486328125e+01,4.446649074554443359e+00,4.331932544708251953e+00,2.933533191680908203e+00,3.521216154098510742e+00,2.058794736862182617e+00,2.052510023117065430e+00,2.768826007843017578e+00,3.508576154708862305e+00,2.274617433547973633e+00,6.429843902587890625e+00,4.909096717834472656e+00,5.327431201934814453e+00,0.000000000000000000e+00
3.608140182495117188e+01,9.620278358459472656e+00,1.797309494018554688e+01,3.675060749053955078e+00,4.343215465545654297e+00,2.854713916778564453e+00,3.228380441665649414e+00,1.783777356147766113e+00,2.878277778625488281e+00,3.334223031997680664e+00,3.790788888931274414e+00,2.475575447082519531e+00,7.644625186920166016e+00,4.037456035614013672e+00,7.001421451568603516e+00,0.000000000000000000e+00
3.243813323974609375e+01,1.029868030548095703e+01,1.204189014434814453e+01,5.001629352569580078e+00,3.166577816009521484e+00,2.617486000061035156e+00,3.759295940399169922e+00,1.935041785240173340e+00,2.678366661071777344e+00,3.737571001052856445e+00,2.981387615203857422e+00,3.537466764450073242e+00,6.816959381103515625e+00,4.428470611572265625e+00,7.028562545776367188e+00,0.000000000000000000e+00
3.091385841369628906e+01,8.629198074340820312e+00,1.060854053497314453e+01,4.875103950500488281e+00,3.388924121856689453e+00,2.982680559158325195e+00,2.879895210266113281e+00,1.475878000259399414e+00,2.863230943679809570e+00,2.952213287353515625e+00,2.427319765090942383e+00,3.079932212829589844e+00,5.035519599914550781e+00,4.443414211273193359e+00,6.438805103302001953e+00,0.000000000000000000e+00
3.233763504028320312e+01,9.613408088684082031e+00,1.161104393005371094e+01,5.014048099517822266e+00,2.951348066329956055e+00,2.677735805511474609e+00,3.219008207321166992e+00,1.476977229118347168e+00,2.688438892364501953e+00,3.191239595413208008e+00,2.254200935363769531e+00,3.244206190109252930e+00,5.484926700592041016e+00,4.076328277587890625e+00,6.677208900451660156e+00,0.000000000000000000e+00
3.173773574829101562e+01,9.781261444091796875e+00,1.158106422424316406e+01,4.084072113037109375e+00,3.562979698181152344e+00,2.923546075820922852e+00,2.240238904953002930e+00,5.062077641487121582e-01,2.783810377120971680e+00,2.725546121597290039e+00,3.107038974761962891e+00,3.402385711669921875e+00,4.646248817443847656e+00,4.848517894744873047e+00,6.706350326538085938e+00,0.000000000000000000e+00
3.103801918029785156e+01,8.901769638061523438e+00,1.036489200592041016e+01,4.468650341033935547e+00,3.704312086105346680e+00,3.136696815490722656e+00,2.600458621978759766e+00,8.112460374832153320e-01,2.805662631988525391e+00,2.675732851028442383e+00,2.648905754089355469e+00,3.370306015014648438e+00,4.033344268798828125e+00,5.163798332214355469e+00,6.558506488800048828e+00,0.000000000000000000e+00
3.197138214111328125e+01,8.966573715209960938e+00,1.144296550750732422e+01,4.640389919281005859e+00,4.527045726776123047e+00,3.547048091888427734e+00,2.694184780120849609e+00,1.695007324218750000e+00,2.972333908081054688e+00,3.128893852233886719e+00,2.574232816696166992e+00,3.147640228271484375e+00,4.540892601013183594e+00,4.671332359313964844e+00,5.923937797546386719e+00,0.000000000000000000e+00
3.097138977050781250e+01,7.837958335876464844e+00,1.093968582153320312e+01,5.022581577301025391e+00,4.827513217926025391e+00,3.178791284561157227e+00,3.161364555358886719e+00,1.790679693222045898e+00,2.649778604507446289e+00,3.380873680114746094e+00,3.082551956176757812e+00,3.059173107147216797e+00,4.818310737609863281e+00,5.199329853057861328e+00,6.141034603118896484e+00,0.000000000000000000e+00
3.076573371887207031e+01,8.749055862426757812e+00,1.567501926422119141e+01,5.804534435272216797e+00,2.318886518478393555e+00,3.319150209426879883e+00,3.437605857849121094e+00,1.599584937095642090e+00,3.467868089675903320e+00,2.653032064437866211e+00,5.061905384063720703e+00,3.373005390167236328e+00,3.960410594940185547e+00,5.223344326019287109e+00,5.986279487609863281e+00,0.000000000000000000e+00
3.277344131469726562e+01,9.072282791137695312e+00,9.724191665649414062e+00,9.180874824523925781e+00,2.388368606567382812e+00,2.693594694137573242e+00,4.769845485687255859e+00,1.186877489089965820e+00,2.869512319564819336e+00,6.430765151977539062e+00,5.711210250854492188e+00,4.421126842498779297e+00,9.897603034973144531e+00,4.410867214202880859e+00,7.252526283264160156e+00,0.000000000000000000e+00
3.342100524902343750e+01,1.033482074737548828e+01,1.289318275451660156e+01,7.940793037414550781e+00,1.945229411125183105e+00,2.361481428146362305e+00,4.375383377075195312e+00,2.371081590652465820e+00,2.692222833633422852e+00,5.866588592529296875e+00,6.263649940490722656e+00,3.984138488769531250e+00,8.838354110717773438e+00,3.676506757736206055e+00,6.324667930603027344e+00,0.000000000000000000e+00
